,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_dueindate,month_of_dueindate,year_of_dueindate,day_of_baselinecreatedate,month_of_baselinecreatedate,year_of_baselinecreatedate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
1496,U001,100044041,DEF. F foundation,2020-03-25 11:28:48.000000000,2020.0,1930599347.0,2020-03-04 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,586.44,64,,,,4,3,2020,24,3,2020,1,3,2020,36,2909,0-15
1497,U001,200803720,DEC systems,2020-03-06 19:20:50.666666668,2020.0,1930618825.0,2020-03-07 00:00:00.000000000,2020-03-11 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM2,14488.9,64,,,,7,3,2020,11,3,2020,1,3,2020,34,715,
1498,U001,200705372,FR us,2020-05-01 23:31:47.868131868,2020.0,1930788507.0,2020-04-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAA8,43949.18,64,,,,16,4,2020,1,5,2020,16,4,2020,20,1010,0-15
1499,U001,200769623,WAL-MAR corp,2020-05-21 09:05:17.255902259,2020.0,1930880718.0,2020-05-09 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,NAH4,2000.52,64,,,,9,5,2020,24,5,2020,9,5,2020,32,2984,
1500,U001,200762301,C&S WH llc,2020-06-21 17:19:28.408562522,2020.0,1930801339.0,2020-04-21 00:00:00.000000000,2020-06-25 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAGD,8642.65,64,,,,21,4,2020,25,6,2020,21,4,2020,31,448,
1501,U001,200769623,WAL-MAR associates,2020-05-05 00:55:35.621674941,2020.0,1930809142.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAH4,1329.23,64,,,,22,4,2020,7,5,2020,22,4,2020,32,2982,
1502,U001,200713007,KEEFE  ,2020-04-29 23:38:02.066650999,2020.0,1930760966.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,29988.0,64,,,,9,4,2020,24,4,2020,9,4,2020,20,2909,0-15
1503,U001,200769623,WAL-MAR foundation,2020-05-15 21:15:01.610122778,2020.0,1930855015.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,471.56,64,,,,3,5,2020,18,5,2020,3,5,2020,32,2986,
1504,U001,200769623,WAL-MAR foundation,2020-04-01 19:27:25.695532030,2020.0,1930683722.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAH4,56399.79,64,,,,20,3,2020,4,4,2020,20,3,2020,32,2986,
1505,U001,200769623,WAL-MAR systems,2020-05-16 16:45:02.553468013,2020.0,1930855210.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,11908.39,64,,,,4,5,2020,19,5,2020,4,5,2020,32,2989,
1506,U001,200769623,WAL-MAR foundation,2020-04-05 19:27:25.695532030,2020.0,1930688826.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,60789.43,64,,,,24,3,2020,8,4,2020,24,3,2020,32,2986,
1507,U001,200769623,WAL-MAR associates,2020-03-17 02:35:57.392726327,2020.0,1930594393.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,56104.86,64,,,,4,3,2020,19,3,2020,4,3,2020,32,2982,
1508,U001,100031704,DELHAIZE co,2020-04-27 13:58:18.539903099,2020.0,1930769689.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,45309.58,64,,,,10,4,2020,25,4,2020,10,4,2020,20,734,0-15
1509,U001,200769623,WAL-MAR in,2020-03-28 11:37:21.838237730,2020.0,1930654329.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,26062.31,64,,,,16,3,2020,31,3,2020,16,3,2020,32,2987,
1510,U001,200711029,WEGMAN trust,2020-04-14 06:28:10.781316799,2020.0,1930715094.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,31500.15,64,,,,28,3,2020,12,4,2020,28,3,2020,20,3016,0-15
1511,U001,200762301,C&S WH corporation,2020-04-03 16:20:45.710769232,2020.0,1930670676.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAC6,35571.75,64,,,,20,3,2020,4,4,2020,20,3,2020,25,445,
1512,U001,200508557,FOODL associates,2020-04-26 14:10:52.061538462,2020.0,1930738972.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,2101.49,64,,,,10,4,2020,25,4,2020,10,4,2020,20,985,0-15
1513,U001,200712105,WALG co,2020-04-08 01:58:04.561102231,2020.0,1930671429.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,52932.1,64,,,,18,3,2020,2,4,2020,18,3,2020,20,2994,0-15
1514,U001,200769623,WAL-MAR in,2020-05-18 13:22:43.766576492,2020.0,1930862614.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,270.84,64,,,,6,5,2020,21,5,2020,6,5,2020,32,2987,
1515,U001,200705742,DOT us,2020-03-16 10:42:56.652037619,2020.0,1930586231.0,2020-03-02 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAD1,82880.68,64,,,,2,3,2020,22,3,2020,2,3,2020,27,833,
1516,U001,200752302,KROGER trust,2020-04-08 11:23:30.963082605,2020.0,1930693215.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,3838.04,64,,,,24,3,2020,8,4,2020,24,3,2020,20,1582,0-15
1517,U001,200769623,WAL-MAR llc,2020-03-19 11:12:54.730484767,2020.0,1930611326.0,2020-03-07 00:00:00.000000000,2020-03-22 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAH4,24037.99,64,,,,7,3,2020,22,3,2020,7,3,2020,32,2988,
1518,U001,200744019,TARG co,2020-05-13 06:38:18.580001749,2020.0,1930819987.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,25700.63,64,,,,24,4,2020,9,5,2020,24,4,2020,20,2787,0-15
1519,CA02,140104429,COSTCO co,2020-04-02 13:27:40.114285715,2020.0,2960622307.0,2020-03-17 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-20 00:00:00.000000000,CA10,3829.5454545454545,64,,,,17,3,2020,30,3,2020,20,3,2020,5,631,0-15
1520,U001,102,KRAFT  ,2020-04-16 08:56:16.000000000,2020.0,1930582440.0,2020-03-05 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAG2,12935.51,64,,,,5,3,2020,9,4,2020,5,3,2020,30,1511,0-15
1521,U001,200769623,WAL-MAR corporation,2020-03-11 11:17:40.670302413,2020.0,1930580165.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAH4,58703.94,64,,,,28,2,2020,14,3,2020,28,2,2020,32,2985,
1522,U001,200705742,DOT corporation,2020-04-06 22:39:36.000000000,2020.0,1930651954.0,2020-03-13 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-13 00:00:00.000000000,NA32,31382.78,64,,,,13,3,2020,14,4,2020,13,3,2020,13,827,
1523,U001,200794332,COST systems,2020-05-18 10:52:07.985452625,2020.0,1930654854.0,2020-03-17 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAGD,50146.62,64,,,,17,3,2020,21,5,2020,17,3,2020,31,626,
1524,U001,200750051,ALBER corp,2020-04-22 21:18:00.923768665,2020.0,1930750019.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,48259.43,64,,,,6,4,2020,21,4,2020,6,4,2020,20,65,0-15
1525,U001,200726979,BJ'S  corporation,2020-04-26 21:27:48.192089277,2020.0,1930778237.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAA8,745.33,64,,,,11,4,2020,26,4,2020,11,4,2020,20,326,0-15
1526,U001,200769623,WAL-MAR in,2020-03-18 13:22:43.766576492,2020.0,1930605486.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,17894.42,64,,,,6,3,2020,21,3,2020,6,3,2020,32,2987,
1527,CA02,140105686,SYSC in,2020-04-04 17:25:43.311568032,2020.0,2960620869.0,2020-03-14 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-21 00:00:00.000000000,CA10,151.04895104895107,64,,,,14,3,2020,31,3,2020,21,3,2020,5,2711,0-15
1528,CA02,140104423,METRO  foundation,2020-04-25 05:03:56.896478458,2020.0,2960628936.0,2020-04-15 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-15 00:00:00.000000000,CA10,43337.167832167834,64,,,,15,4,2020,25,4,2020,15,4,2020,5,1874,0-15
1529,CA02,140104409,LOB co,2020-04-05 10:03:48.107269826,2020.0,2960622217.0,2020-03-17 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-25 00:00:00.000000000,CA10,59442.44055944056,64,,,,17,3,2020,4,4,2020,25,3,2020,5,1654,0-15
1530,U001,200759878,SA foundation,2020-05-06 15:42:58.220095693,2020.0,1930801057.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAH4,44179.14,64,,,,21,4,2020,6,5,2020,21,4,2020,32,2389,0-15
1531,U001,200704858,WAKE trust,2020-03-16 11:08:22.977687627,2020.0,1930606358.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,17083.27,64,,,,6,3,2020,21,3,2020,6,3,2020,20,2959,
1532,U001,200782669,SYGMA ,2020-05-02 17:06:12.365217391,2020.0,1930778085.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAA8,25774.13,64,,,,13,4,2020,28,4,2020,13,4,2020,20,2694,0-15
1533,U001,200762301,C&S WH llc,2020-05-19 11:25:06.671817952,2020.0,1930846697.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAC6,2828.7,64,,,,4,5,2020,19,5,2020,4,5,2020,25,448,0-15
1534,U001,200769623,WAL-MAR systems,2020-05-16 16:45:02.553468013,2020.0,1930856636.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,6441.42,64,,,,4,5,2020,19,5,2020,4,5,2020,32,2989,
1535,U001,200762301,C&S WH foundation,2020-04-13 23:25:30.151783783,2020.0,1930711013.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAC6,23400.62,64,,,,29,3,2020,13,4,2020,29,3,2020,25,446,0-15
1536,U001,200749225,SUPER  us,2020-05-26 06:12:10.308074534,2020.0,1930855492.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,48669.2,64,,,,5,5,2020,20,5,2020,5,5,2020,20,2673,0-15
1537,U001,200803720,DEC in,2020-04-19 02:29:35.435294118,2020.0,1930769279.0,2020-04-10 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,280.92,64,,,,10,4,2020,24,4,2020,1,4,2020,36,713,
1538,U001,200769623,WAL-MAR llc,2020-03-12 09:27:32.802146005,2020.0,1930582460.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,16959.99,64,,,,29,2,2020,15,3,2020,29,2,2020,32,2988,
1539,U001,200418007,AM corporation,2020-04-16 20:45:22.506155951,2020.0,1930740850.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,19730.06,64,,,,4,4,2020,19,4,2020,4,4,2020,20,97,
1540,U001,200761734,H E BUT corp,2020-05-19 11:58:47.336405530,2020.0,1930862803.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAA8,9659.52,64,,,,8,5,2020,23,5,2020,8,5,2020,20,1167,
1541,U001,200772670,ASSOCIAT foundation,2020-05-13 21:40:52.056338028,2020.0,1930834553.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAU5,11041.14,64,,,,28,4,2020,13,5,2020,28,4,2020,46,192,0-15
1542,U001,200555117,BURR corp,2020-04-27 02:53:53.663559969,2020.0,1930738751.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,58553.79,64,,,,3,4,2020,18,4,2020,3,4,2020,20,388,0-15
1543,U001,200769623,WAL-MAR corporation,2020-04-04 11:19:54.656554398,2020.0,1930683738.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,15010.9,64,,,,23,3,2020,7,4,2020,23,3,2020,32,2985,
1544,U001,200744019,TARG foundation,2020-04-17 08:05:06.828407022,2020.0,1930708246.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,98752.47,64,,,,27,3,2020,11,4,2020,27,3,2020,20,2790,0-15
1545,U001,200707822,PUBLI ,2020-03-25 23:51:53.553738440,2020.0,1930623169.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,128013.76,64,,,,10,3,2020,25,3,2020,10,3,2020,20,2210,0-15
1546,CA02,100029649,LES ENTRE systems,2020-05-21 01:04:06.857142857,2020.0,2960632568.0,2020-05-06 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-07 00:00:00.000000000,CA10,10104.895104895106,64,,,,6,5,2020,17,5,2020,7,5,2020,5,2909,0-15
1547,U001,200726979,BJ'S  systems,2020-05-09 06:09:36.813522998,2020.0,1930821772.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,793.48,64,,,,23,4,2020,8,5,2020,23,4,2020,20,330,0-15
1548,U001,200550425,BIG APP us,2020-03-25 02:32:11.486315789,2020.0,1930583019.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,23017.46,64,,,,6,3,2020,21,3,2020,6,3,2020,20,2909,0-15
1549,U001,200759878,SA co,2020-05-14 09:27:51.401069519,2020.0,1930833089.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAH4,14537.86,64,,,,30,4,2020,15,5,2020,30,4,2020,32,2386,
1550,U001,200707822,PUBLI associates,2020-04-12 23:59:43.765229693,2020.0,1930715438.0,2020-03-28 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-28 00:00:00.000000000,NAA8,18069.08,64,,,,28,3,2020,12,4,2020,28,3,2020,20,2211,0-15
1551,U001,200769623,WAL-MAR ,2020-05-20 00:25:35.784269663,2020.0,1930859620.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAH4,25731.22,64,,,,7,5,2020,22,5,2020,7,5,2020,32,2981,
1552,U001,200772595,SAFEW foundation,2020-03-26 19:04:54.440239129,2020.0,1930624284.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,61710.81,64,,,,11,3,2020,26,3,2020,11,3,2020,20,2402,0-15
1553,U001,200936373,SUPE co,2020-05-22 15:25:56.819817330,2020.0,1930652449.0,2020-03-16 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAGD,3625.8,64,,,,16,3,2020,20,5,2020,16,3,2020,31,2654,0-15
1554,U001,200762301,C&S WH trust,2020-05-02 21:38:02.669116653,2020.0,1930798029.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAC6,78120.93,64,,,,18,4,2020,3,5,2020,18,4,2020,25,450,
1555,U001,200726979,BJ'S  systems,2020-03-31 08:17:00.340285721,2020.0,1930658122.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,13503.1,64,,,,16,3,2020,31,3,2020,16,3,2020,20,330,0-15
1556,U001,200705742,DOT associates,2020-05-28 01:36:00.000000001,2020.0,1930841971.0,2020-04-30 00:00:00.000000000,2020-06-03 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAAW,143.15,64,,,,30,4,2020,3,6,2020,30,4,2020,21,824,
1557,U001,200769623,WAL-MAR systems,2020-05-24 16:57:12.567216028,2020.0,1930884868.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAH4,84131.29,64,,,,12,5,2020,27,5,2020,12,5,2020,32,2989,
1558,U001,200769623,WAL-MAR corp,2020-03-26 09:19:41.255902258,2020.0,1930646782.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAH4,297.38,64,,,,14,3,2020,29,3,2020,14,3,2020,32,2984,
1559,U001,200762301,C&S WH ,2020-05-17 14:39:46.824827587,2020.0,1930854442.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAC6,45958.73,64,,,,3,5,2020,18,5,2020,3,5,2020,25,441,
1560,U001,200772670,ASSOCIAT ,2020-05-03 04:14:58.434782608,2020.0,1930799560.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAU5,28166.17,64,,,,17,4,2020,2,5,2020,17,4,2020,46,187,0-15
1561,U001,200762301,C&S WH systems,2020-03-29 19:59:42.698967400,2020.0,1930655248.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAC6,87204.37,64,,,,16,3,2020,31,3,2020,16,3,2020,25,449,
1562,U001,200794332,COST co,2020-06-16 11:40:54.659361087,2020.0,1930782112.0,2020-04-15 00:00:00.000000000,2020-06-19 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAGD,20591.59,64,,,,15,4,2020,19,6,2020,15,4,2020,31,620,
1563,U001,200749782,KROG corporation,2020-03-25 13:30:18.764694129,2020.0,1930624613.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,9594.26,64,,,,10,3,2020,25,3,2020,10,3,2020,20,1555,0-15
1564,U001,200772595,SAFEW corporation,2020-05-13 03:07:21.334816875,2020.0,1930831729.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,2218.2,64,,,,27,4,2020,12,5,2020,27,4,2020,20,2401,0-15
1565,U001,200790107,ROU corp,2020-04-07 20:04:50.633559227,2020.0,1930685892.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAC6,144047.09,64,,,,22,3,2020,6,4,2020,22,3,2020,25,2363,0-15
1566,U001,200769623,WAL-MAR systems,2020-04-30 14:58:49.333894613,2020.0,1930793448.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAH4,2237.43,64,,,,18,4,2020,3,5,2020,18,4,2020,32,2989,
1567,U001,2013,KRAFT F trust,2020-04-17 08:49:48.000000000,2020.0,1930609713.0,2020-03-07 00:00:00.000000000,2020-03-07 00:00:00.000000000,2020-03-07 00:00:00.000000000,NAX2,23.04,64,,,,7,3,2020,7,3,2020,7,3,2020,63,1531,31-45
1568,U001,200712187,SPAR co,2020-05-15 18:06:49.739271256,2020.0,1930847018.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,13047.93,64,,,,1,5,2020,16,5,2020,1,5,2020,20,2601,
1569,U001,200769623,WAL-MAR us,2020-05-16 19:40:51.560712333,2020.0,1930847684.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAH4,643.47,64,,,,4,5,2020,19,5,2020,4,5,2020,32,2991,
1570,U001,200416837,DEC llc,2020-04-21 15:43:17.449846155,2020.0,1930813153.0,2020-04-22 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM2,21150.98,64,,,,22,4,2020,26,4,2020,16,4,2020,34,714,
1571,U001,200936373,SUPE co,2020-04-16 04:04:14.943421795,2020.0,1930708757.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,92023.8,64,,,,26,3,2020,10,4,2020,26,3,2020,20,2654,0-15
1572,U001,200020431,DEC llc,2020-03-21 15:50:46.153846155,2020.0,1930678783.0,2020-03-21 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM2,4616.54,64,,,,21,3,2020,26,3,2020,16,3,2020,34,714,
1573,U001,200776463,KROGE co,2020-03-30 04:13:12.225690099,2020.0,1930653810.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAA8,120153.67,64,,,,14,3,2020,29,3,2020,14,3,2020,20,1564,0-15
1574,CA02,140104409,LOB corporation,2020-04-27 23:21:41.874571232,2020.0,2960628486.0,2020-04-16 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-17 00:00:00.000000000,CA10,20989.293706293705,64,,,,16,4,2020,27,4,2020,17,4,2020,5,1656,0-15
1575,U001,100030964,NATURA us,2020-04-13 21:02:05.667226891,2020.0,1930737991.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,41907.85,64,,,,2,4,2020,17,4,2020,2,4,2020,20,1975,
1576,U001,2013,KRAFT F foundation,2020-04-10 19:00:00.000000000,2020.0,1930573752.0,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAX2,8905.0,64,,,,28,2,2020,28,2,2020,28,2,2020,63,1527,31-45
1577,U001,200744019,TARG in,2020-04-01 12:52:23.834798333,2020.0,1930631754.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,5431.79,64,,,,11,3,2020,26,3,2020,11,3,2020,20,2791,0-15
1578,U001,200148860,DOLLA llc,2020-04-29 12:35:08.736000000,2020.0,1930783302.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,40362.53,64,,,,14,4,2020,29,4,2020,14,4,2020,20,801,0-15
1579,U013,140103335,PARAM corp,2020-03-28 22:31:28.320000000,2020.0,1991839868.0,2020-03-02 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAVE,278.78,64,,,,2,3,2020,1,4,2020,2,3,2020,53,2065,
1580,U001,200707822,PUBLI trust,2020-05-07 04:12:31.478500220,2020.0,1930803915.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,57456.57,64,,,,20,4,2020,5,5,2020,20,4,2020,20,2219,0-15
1581,U001,200769623,WAL-MAR systems,2020-04-13 16:28:24.567216028,2020.0,1930726507.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,46682.61,64,,,,1,4,2020,16,4,2020,1,4,2020,32,2989,
1582,U001,200794332,COST corp,2020-03-28 00:00:29.224769298,2020.0,1930635264.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAAX,20516.62,64,,,,13,3,2020,28,3,2020,13,3,2020,22,621,0-15
1583,U001,200148860,DOLLA us,2020-03-20 05:15:52.023272728,2020.0,1930645437.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,17788.49,64,,,,13,3,2020,28,3,2020,13,3,2020,20,804,
1584,U001,200020431,DEC llc,2020-03-21 16:33:58.153846155,2020.0,1930678795.0,2020-03-21 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM2,585.54,64,,,,21,3,2020,26,3,2020,16,3,2020,34,714,
1585,U001,100031704,DELHAIZE associates,2020-05-19 15:03:32.629574077,2020.0,1930842738.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAA8,42156.43,64,,,,2,5,2020,17,5,2020,2,5,2020,20,733,0-15
1586,U001,200741174,M B  systems,2020-04-02 03:26:27.535780401,2020.0,1930654551.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,19919.09,64,,,,16,3,2020,31,3,2020,16,3,2020,20,1693,0-15
1587,CA02,140104409,LOB corp,2020-05-08 18:45:05.952786305,2020.0,2960630168.0,2020-04-24 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-28 00:00:00.000000000,CA10,42672.67832167832,64,,,,24,4,2020,8,5,2020,28,4,2020,5,1655,0-15
1588,U001,200769623,WAL-MAR us,2020-05-14 19:24:13.574460348,2020.0,1930844559.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,38321.58,64,,,,2,5,2020,17,5,2020,2,5,2020,32,2991,
1589,U001,200705742,DOT corporation,2020-04-06 21:32:24.000000000,2020.0,1930637538.0,2020-03-11 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAAW,844.5,64,,,,11,3,2020,14,4,2020,11,3,2020,21,827,
1590,U001,200776463,KROGE corporation,2020-04-02 15:09:11.286141722,2020.0,1930658086.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAA8,15632.23,64,,,,15,3,2020,30,3,2020,15,3,2020,20,1566,0-15
1591,U001,200769623,WAL-MAR ,2020-04-27 22:43:00.026966293,2020.0,1930787978.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,14167.07,64,,,,15,4,2020,30,4,2020,15,4,2020,32,2981,
1592,U001,200772670,ASSOCIAT llc,2020-04-17 06:50:36.096000000,2020.0,1930726844.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAU5,38645.04,64,,,,31,3,2020,15,4,2020,31,3,2020,46,194,0-15
